CRM_ObjectID,Model,SerialNumber,JT_EquipID,SoldToID,SoldToName,AddContactID,AddContactName,Address1,Address2,City,Province,PostalCode,ServiceOrgID,ServiceOrg,PrimaryTechID,BackupTechID,AccountMgrID,AccountMgr,EquipNotes,Inactive,NoContract,NoPM
43323166,ARM350NX,45007300,SD11746,251986,INTERIOR HEALTH AUTHORITY,41009667,INTERIOR HEALTH AUTHORITY,VERNON JUBILEE HOSPITAL,2101 - 32ND STREET,VERNON,BC,V1T 5L2,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
43554011,ARM355N,55005765,SD11942,251986,INTERIOR HEALTH AUTHORITY,41009768,INTERIOR HEALTH AUTHORITY,REID'S CORNER BUILDING,1ST FLOOR,KELOWNA,BC,V1X 7X9,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
43554012,ARM355N,55006045,SD11943,251986,INTERIOR HEALTH AUTHORITY,41009773,INTERIOR HEALTH AUTHORITY,1815 KERSHNER PLAZA,KRPHRSP12,KELOWNA,BC,V1Y 4N7,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
43653405,ARM162,55087166,7507,225053,GLOBAL CONTRACT,41000278,VICE VERSA FURNITURE,565 PETROLIA ROAD,,DOWNSVIEW,ON,M3J 2X8,61000192,GTA East,93000402,93000399,GAYNORS,SCOTT GAYNOR,,0,0,0
43835897,ARM162,55009474,7720,265904,TECH HOME LTD.,41000271,TECH HOME LTD.,130 KONRAD CRES.,UNIT 18,MARKHAM,ON,L3R 0G5,61000192,GTA East,93000672,93000024,STRUMINP,PERRY STRUMINIKOV,,0,0,0
44253044,ARM455N,55037797,82470,276129,NIAGARA CATHOLIC DIST. SCHOOL BOARD,41000286,ST. ALEXANDER,26 HIGHWAY 20 EAST,ST. ALEXANDER - MAIN OFFICE - MAIN FLR.,FONTHILL,ON,L0S 1E0,61000193,GTA West,93000381,93000382,GOWERM,MICHAEL GOWER,,0,0,0
44463477,ARM700N,55001848,8955,268215,GLOBAL CREDIT & COLLECTION INC,41021221,GLOBAL CREDIT AND COLLECTION,1490 DENISON STREET,,MARKHAM,ON,L3R 9T7,61000192,GTA East,93000672,93000024,STRUMINP,PERRY STRUMINIKOV,,0,0,0
44664665,ARM355N,55047648,SD12647,251986,INTERIOR HEALTH AUTHORITY,41009894,INTERIOR HEALTH AUTHORITY,KELOWNA GENERAL HOSPITAL,2268 PANDOSY STREET,KELOWNA,BC,V1Y 1T2,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
44730372,ARM355N,55048658,81824,276129,NIAGARA CATHOLIC DIST. SCHOOL BOARD,41000292,ST. JOHN SOUTH ADULT ED.,54 JARVIS ST.,ST. JOHN SOUTH ADULT ED.,FORT ERIE,ON,L2A 2S3,61000193,GTA West,93000381,93000382,GOWERM,MICHAEL GOWER,,0,0,0
44769755,ARM277,55012500,70981,631712,KINGSWAYS ARMS,41000291,KINGSWAY ARMS - AURORA,145 MURRAY DRIVE,,AURORA,ON,L4G 2C7,61000192,GTA East,93000399,93000022,CAHILLS,SHAWN CAHILL,,0,0,0
45069096,ARM355N,55011120,SD13321,251986,INTERIOR HEALTH AUTHORITY,41010217,INTERIOR HEALTH AUTHORITY,550 CARMI AVE.,PENTICTON REGIONAL HOSPITAL,PENTICTON,BC,V2A 3G6,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
45077030,ARM620N,5500517X,79635,275934,B & M MAILING SERVICES,41000304,B & M MAILING SERVICES,2731 COVENTRY ROAD,,OAKVILLE,ON,L6H 5V9,61000193,GTA West,93000036,93000037,STRUMINP,PERRY STRUMINIKOV,,0,0,0
45145801,ARM277,5504721Y,27657,679160,PORT DOVER HEALTH & FITNESS,41000308,PORT DOVER HEALTH & FITNESS,20 MARKET ST. WEST,,PORT DOVER,ON,N0A 1N0,61000193,GTA West,93000032,,GOWERM,MICHAEL GOWER,,0,0,0
45146341,ARM455N,55012960,9703,270435,TRUSERVE GROUNDSCARE,41000309,TRUSERVE GROUNDSCARE,70 ESNA PARK DRIVE UNIT 1,O/A CLINTAR GROUNDS,MARKHAM,ON,L3R 1E3,61000192,GTA East,93000024,93000672,STRUMINP,PERRY STRUMINIKOV,,0,0,0
45206185,MX2300N,55018210,9862,270746,ST. AMOUR & ASSC. LTD.,41000314,ST. AMOUR & ASSC. LTD.,6303 AIRPORT RD. # 403,,MISSISSAUGA,ON,L4V 1R8,61000193,GTA West,93000195,93000361,WINECKS,STIRLING WINECK,,0,0,0
45241419,ARM207,5300399Y,9853,270975,EURO GROUP LTD.,41009215,EURO GROUP LTD.,585 CHARTWELL ROAD,,OAKVILLE,ON,L6J 4A8,61000193,GTA West,93000036,93000037,WHEELERR,ROBERT WHEELER,,0,0,0
45717287,ARM355N,65014801,SD13586,251986,INTERIOR HEALTH AUTHORITY,41010240,INTERIOR HEALTH AUTHORITY,2180 ETHEL STREET,"CORPORATE OFFICE, SCHEDULING OFFICE",KELOWNA,BC,V1Y 3A1,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
46067185,ARM355N,65033304,SD13649,251986,INTERIOR HEALTH AUTHORITY,41010261,INTERIOR HEALTH AUTHORITY,13 - 24TH AVENUE,"EAST KOOTENAY REGIONAL, CRS ADMINISTRATI",CRANBROOK,BC,V1C 3H9,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
46067187,ARM355N,65033064,SD13630,251986,INTERIOR HEALTH AUTHORITY,41010257,INTERIOR HEALTH AUTHORITY,CRANBROOK HEALTH CENTRE,20 -23RD AVENUE SOUTH,CRANBROOK,BC,V1C 5V1,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
46079804,ARM277,65038014,27712,177932,LENNOX INTERNATIONAL INC,41009248,LENNOX INDUSTRIES CANADA LTD.,1 ADELAIDE ST. NORTH UNIT 5,,LONDON,ON,N6B 3P4,61000184,Dealers,,,GAYNORS,SCOTT GAYNOR,,0,0,0
46210965,ARM277,65006845,10663,276402,TEAM CHRYSLER JEEP DODGE INC,41008739,TEAM CHRYSLER JEEP DODGE INC.,777 BANCROFT DRIVE,,MISSISSAUGA,ON,L5V 2Y3,61000193,GTA West,93000040,93000673,WINECKS,STIRLING WINECK,,0,0,0
46253137,ARM355N,65025325,10661,276402,TEAM CHRYSLER JEEP DODGE INC,41008744,TEAM CHRYSLER JEEP DODGE INC.,777 BANCROFT DRIVE,SERVICE,MISSISSAUGA,ON,L5V 2Y3,61000193,GTA West,93000040,93000673,WINECKS,STIRLING WINECK,,0,0,0
46257394,ARM355N,65024265,SD13667,251986,INTERIOR HEALTH AUTHORITY,41010263,INTERIOR HEALTH AUTHORITY,212 ALPINE WAY,"ELKFORD HEALTH CARE CENTRE,ADMINISTRATIO",ELKFORD,BC,V0B 1H0,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
46257487,ARM355N,65034714,SD13687,251986,INTERIOR HEALTH AUTHORITY,41010266,INTERIOR HEALTH AUTHORITY,97 1ST STREET - NE,"ARROW LAKES HOSPITAL, ADMINISTRATION",NAKUSP,BC,V0G 1R0,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
46270059,ARM277,65007795,23831,276924,HUGHES & ASSOCIATES INSURANCE,41008753,ONTARIO WIDE INSURANCE SOLUTIONS,1525 CORNWALL RD. # 23,,OAKVILLE,ON,L6J 0B2,61000193,GTA West,93000036,93000037,FERRASS,SHANE FERRAS,,0,0,0
46308598,ARM355N,65024495,SD23865,251986,INTERIOR HEALTH AUTHORITY,41010299,INTERIOR HEALTH AUTHORITY,1200 HOSPITAL BENCH,KOOTENAY BOUNDARY REGIONAL HOSP   HEALTH,TRAIL,BC,V1R 4M1,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
46308599,ARM355N,65024595,SD13671,251986,INTERIOR HEALTH AUTHORITY,41010262,INTERIOR HEALTH AUTHORITY,"2268 PANDOSY ST., CENTENNIAL BLDG, MAIN FL",KELOWNA GENERAL HOSPITAL,KELOWNA,BC,V1Y 1T2,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
46348694,MX4501N,65062334,24416,222250,TEKNION LTD.,41008741,TEKNION LIMITED,1150 FLINT ROAD,2ND FL - CORP MARKETING (BC),TORONTO,ON,M3J 2J5,61000192,GTA East,93000402,93000019,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
46355755,MX2700N,65068304,23830,276016,TANLON MANAGEMENT SERVICES INC.,41008748,TANLON MANAGEMENT SERVICES INC,110 EGLINTON AVE EAST,SUITE 500,TORONTO,ON,M4P 2Y1,61000192,GTA East,93000373,93000023,WINECKS,STIRLING WINECK,,0,0,0
46360349,AR168D,65148264,23841,242287,FARMBRO,41008737,FARMBRO ALL-TRAC LTD.,4080B SLADEVIEW CR,,MISSISSAUGA,ON,L5L 5Y5,61000193,GTA West,93000036,93000040,STRUMINP,PERRY STRUMINIKOV,,0,0,0
46586862,AR168S,65084615,24412,278248,HOME ALONE PROPERTY,41008763,HOME ALONE,2131 WILLIAMS PRKW. # 19,,BRAMPTON,ON,L6S 5Z4,61000193,GTA West,93000361,93000673,WINECKS,STIRLING WINECK,,0,0,0
46850735,MX2700N,65004438,24574,279606,HEGGIE GRAPHICS LTD,41000319,HEGGIE GRAPHICS LTD.,78 RIVALDA ROAD,,TORONTO,ON,M9M 2M8,61000192,GTA East,93000402,93000399,STRUMINP,PERRY STRUMINIKOV,,0,0,0
46894407,ARM455N,65011377,24852,267295,MILESTONE PROPERTY MNGMT. LTD.,41000320,MILESTONE PROPERTY MANAGEMENT,1600 STEELES AVE. WEST # 200,,CONCORD,ON,L4K 4M2,61000192,GTA East,93000022,93000399,GAYNORS,SCOTT GAYNOR,,0,0,0
47824288,ARM207,63044275,50058,228028,RYDER LOGISTICS & TRANSPORTATION,41000357,RYDER TRUCK RENTAL CANADA (OTT,2393 STEVENAGE DRIVE,,OTTAWA,ON,K1G 3W1,61000175,SD Ottawa,93000043,93000044,GAYNORS,SCOTT GAYNOR,,0,0,0
48287652,ARM455N,6505560Y,SD27329,286753,"IKEA DISTRIBUTION SVCS., CA, INC.",41000371,IKEA DISTRIBUTION SERVICES CA INC.,5405 PLACE DE LA COURONNE,,BROSSARD,QC,J4Z 3R9,61000174,SD Montreal,93000183,93000046,DONALDG,GRAEME DONALD,,0,0,0
48484380,ARM620N,65001829,SD28168,264231,IKEA CANADA LTD. PARTNERSHIP,41000383,IKEA - OTTAWA,2685 IRIS STREET,MAIN OFFICE,OTTAWA,ON,K2C 3S4,61000175,SD Ottawa,93000275,93000043,STRUMINP,PERRY STRUMINIKOV,,0,0,0
48508082,FO4470,67101570,28133,613441,BRENNTAG CANADA INC.,41000374,BRENNTAG CANADA,35 VULCAN ST,,REXDALE,ON,M9W 1L3,61000192,GTA East,93000402,93000029,WINECKS,STIRLING WINECK,,0,0,0
48527420,ARM455N,75036031,27662,285314,McMICHAEL CANADIAN ART COLLECTION,41000375,MCMICHAEL CANADIAN ART COLLECT,10365 ISLINGTON AVENUE,,KLEINBURG,ON,L0J 1C0,61000193,GTA West,93000195,93000361,PROVGOV,PROVINCIAL GOVERMENT REPS,,0,0,0
48720149,ARM207,75048631,28351,283214,HARRISON & HARRISON CHARTERED ACCC,41012010,HARRISON & HARRISON CHARTERED,10 BEAMISH DRIVE,,"ISLINGTON, ON",ON,M9B 3P3,61000192,GTA East,93000029,93000402,WINECKS,STIRLING WINECK,,0,0,0
48866423,MX2700N,75049561,29311,264224,IKEA CANADA L.P.,41000403,IKEA CANADA L.P.,1065 PLAINS RD. EAST (STORE),,BURLINGTON,ON,L7T 4K1,61000193,GTA West,93000037,93000036,STRUMINP,PERRY STRUMINIKOV,,0,0,0
48892934,MXM350N,75014552,28600,176337,GLOBAL UPHOLSTERY CO. INC.,41000410,GLOBAL UPHOLSTERY LTD.,1240 ALNESS,,DOWNSVIEW,ON,M3J 2M7,61000192,GTA East,93000402,93000399,GAYNORS,SCOTT GAYNOR,,0,0,0
49044905,MXM350N,75069552,SD29192,251986,INTERIOR HEALTH AUTHORITY,41012188,INTERIOR HEALTH AUTHORITY,SWAN VALLEY LODGE,818 VANCOUVER STREET,CRESTON,BC,V0B 1G0,61000184,Dealers,,,GORDONJ,JOHN GORDON,,0,0,0
49155303,ARM207,6509880Y,29522,277237,IKO INDUSTRIES - PLANT,41000449,IKO INDUSTRIES,71 ORENDA ROAD,SECURITY,BRAMPTON,ON,L6W 1V8,61000193,GTA West,93000040,93000361,GALERN,NANCY GALER,,0,0,0
59420583,MXM620N,75002982,49604,636988,BDO FINANCIAL SERVICES LTD PARTNERSHIP,41000435,BDO FINANCIAL SERVICES LTD PARTNERSHIP,"160, BOUL. DE I'HOPITAL, # 200",,GATINEAU,QC,J8T 8J1,61000175,SD Ottawa,93000217,93000045,LEMAYG,GILLES LEMAY,,0,0,0
59420705,AR168S,75041213,30278,600739,RDI CHEMICAL CORPORATION,41000442,RDI CHEMICAL CORPORATION,1875 DREW ROAD,,MISSISSAUGA,ON,L5S 1J5,61000193,GTA West,93000361,93000673,JOHNSONB,BRIAN JOHNSON,,0,0,0
59424478,MXM450N,75076102,29587,600022,GAMBLES ONTARIO PRODUCE INC.,41000432,GAMBLES ONTARIO PRODUCE INC.,302 DWIGHT AVE.,,TORONTO,ON,M8V 2W7,61000192,GTA East,93000029,93000182,CHENGK,KENNETH CHENG,,0,0,0
59476509,MX3501N,75018204,30781,601276,2010914 ONTARIO INC.,41000438,SPALDING GRAPHIC MEDIA,100 WESTMORE DRIVE,UNIT 20,ETOBICOKE,ON,M9V 5C3,61000192,GTA East,93000399,93000402,JOHNSONB,BRIAN JOHNSON,,0,0,0
59566766,MX2300N,75002174,31926,279864,BURLINGTON HYDRO INC.,41013097,BURLINGTON HYDRO INC.,1340 BRANT ST.,HUMAN RESOURCES,BURLINGTON,ON,L7R 3Z7,61000193,GTA West,93000037,93000036,GOWERM,MICHAEL GOWER,,0,0,0
59595732,ARM257,75022745,32318,601820,SPRUCEWOOD LEASING LTD.,41000457,SPRUCEWOOD LEASING LTD.,3565 KING RD,SUITE 101,KING CITY,ON,L7B 1M3,61000192,GTA East,93000399,93000022,GALERN,NANCY GALER,,0,0,0
59616525,MX2700N,75004294,31925,262307,BDI CANADA INC.,41000458,BDI CANADA INC. (BRANCH #01),100 WILKINSON ROAD,UNIT 12-13,BRAMPTON,ON,L6T 4Y9,61000193,GTA West,93000361,93000673,STRUMINP,PERRY STRUMINIKOV,,0,0,0
59659386,MXM350N,75030083,75030083,618981,OMHM SERV DE L'APPROV. ET,41000454,OFF MUNI HABILI MTL & APPROV D,"415, RUE SAINT-ANTOINE OUEST, 2IEME  ETAGE",SERVICE DES DEMANDES DE LOGEMENT,MONTREAL,QC,H2Z 1H8,61000174,SD Montreal,93000773,93000051,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659389,MX2300N,75073306,75073306,630540,SERVICE DE POLICE DE LA VM,41000464,FORMATION SPVM,2580 BOUL ST JOSEPH EST 2ND FLOOR,,MONTREAL,QC,H1Y 2A2,61000174,SD Montreal,93000051,93000050,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659391,MX3501N,75059426,75059426,630540,SERVICE DE POLICE DE LA VM,41000462,INFO. POL. & ARCHIVES,"5000, RUE D'IBERVILLE #160",INFO. POL. & ARCHIVES,MONTREAL,QC,H2H 2S6,61000174,SD Montreal,93000051,93000213,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659393,MX3501N,75061066,75061066,630540,SERVICE DE POLICE DE LA VM,41008779,SAC-OUEST,2805. BOUL. THIMENS,SAC - OUEST    (Interv. 2e),MONTREAL,QC,H4R 1T4,61000174,SD Montreal,93000049,93000046,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659394,MX3501N,75061286,75061286,630540,SERVICE DE POLICE DE LA VM,41008781,PDQ 24 - SUD,1435 RUE VAN HORNE,PDQ 24 - SUD,MONTREAL,QC,H2V 1K9,61000174,SD Montreal,93000051,93000049,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659395,MX3501N,75061346,75061346,616096,VILLE DE MONTREAL SVCS DES FINANCES,41008784,VILLE DE MONTREAL,4180 Côte Des Neiges,,MONTREAL,QC,H3H 1W8,61000174,SD Montreal,93000051,93000183,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659398,MX3501N,75061396,75061396,630540,SERVICE DE POLICE DE LA VM,41008783,SAC - EST,7700 BOUL. LANGELIER,SAC -  EST    (Intervention 1er),MONTREAL,QC,H1S 2Z6,61000174,SD Montreal,93000213,93000051,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659399,MX3501N,75061476,75061476,630540,SERVICE DE POLICE DE LA VM,41008785,PALAIS DE JUSTICE,"10, RUE SAINT-ANTOINE EST, 2.160",SERVICE AUX-COURS,MONTREAL,QC,H2Y 1A2,61000174,SD Montreal,93000773,93000169,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659400,MX3501N,75061516,75061516,630540,SERVICE DE POLICE DE LA VM,41008789,PALAIS JUSTICE,"10, RUE SAINT-ANTOINE, 2-160","SERVICE AUX-COURS, COUR DU QC",MONTREAL,QC,H2Y 1A2,61000174,SD Montreal,93000773,93000169,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659401,MX3501N,75061526,75061526,616096,VILLE DE MONTREAL SVCS DES FINANCES,41008788,VILLE DE MONTREAL,14150 BOUL GOUIN,,Pierrefonds,QC,H8Z 1Y1,61000174,SD Montreal,93000046,93000049,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659402,MX3501N,75061546,75061546,630540,SERVICE DE POLICE DE LA VM,41008791,SAC-SUD,"980, RUE GUY",SECRÉTARIAT SAC,MONTREAL,QC,H3H 2K3,61000174,SD Montreal,93000183,93000051,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659403,MX3501N,75061606,75061606,630540,SERVICE DE POLICE DE LA VM,41008803,APPROVISIONNEMENT,"5000, RUE D' IBERVILLE, #115",APPROVISIONNEMENT,MONTREAL,QC,H2H 2S6,61000174,SD Montreal,93000051,93000213,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659404,MX3501N,75061636,75061636,630540,SERVICE DE POLICE DE LA VM,41008795,Cour Municipal,"775 Gosford, 5 Étage",Cour Municipal,MONTREAL,QC,H2Y 3B9,61000174,SD Montreal,93000773,93000169,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59659405,MX3501N,75061646,75061646,630540,SERVICE DE POLICE DE LA VM,41008786,SAC-SUD,"980, RUE GUY",ENQUÊTES,MONTREAL,QC,H3H 2K3,61000174,SD Montreal,93000183,93000051,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
59931882,MXM450N,75036623,54572,275877,ART GALLERY OF ONTARIO,41008812,ART GALLERY OF ONTARIO,317 DUNDAS STREET WEST,VISITOR EXPERIENCE,TORONTO,ON,M5T 1G4,61000192,GTA East,93000380,93000028,RINALDOF,FRANCO RINALDO,,0,0,0
60125147,ARM162,73050823,33049,603701,ARROW FURNITURE,41008807,ARROW FURNITURE,35 ARROW ROAD,,WESTON,ON,M9M 2L4,61000192,GTA East,93000402,93000399,GALERN,NANCY GALER,,0,0,0
60191834,ARM257,75040786,33058,603765,THE DESIGN EXCHANGE,41008819,THE DESIGN EXCHANGE,234 BAY ST.,4TH FLOOR,TORONTO,ON,M5K 1B2,61000192,GTA East,93000380,93000023,CARTMILK,KARIN CARTMILL,,0,0,0
60935578,AR168S,75052242,33894,275813,SHERIDAN NURSERIES (GEORGETOWN),41000480,SHERIDAN NURSERIES,4077 HIGHWAY # 7,RETAIL STORE,UNIONVILLE,ON,L3R 1L5,61000192,GTA East,93000672,93000022,GOWERM,MICHAEL GOWER,,0,0,0
61263520,MX2300N,75068490,75068490,616096,VILLE DE MONTREAL SVCS DES FINANCES,41000484,Bibliotheque du Vieux Saint Laurent,"1390 RUE, DE L'EGLISE",Ville St-Laurent/Mairie,ST. LAURENT,QC,H4M 2M7,61000174,SD Montreal,93000049,93000183,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
61263521,MX2300N,75069170,75069170,616096,VILLE DE MONTREAL SVCS DES FINANCES,41000482,VILLE DE MONTREAL,"1380, RUE DE L'EGLISE",Ville St-Laurent/Bibliothèque,MONTREAL,QC,H4L 2H2,61000174,SD Montreal,93000049,93000183,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
61398027,ARM317,75046649,35344,288248,ALCOA LTEE,41000487,ALCOA LTEE,"93 MOUNTAIN VIEW RD., NORTH",,GEORGE TOWN,ON,L7G 4J6,61000193,GTA West,93000040,93000036,GAYNORS,SCOTT GAYNOR,,0,0,0
61436157,MX4501N,75053529,52556,282447,CORP. OF THE TOWN OF RICHMOND HILL,41000490,TOWN OF RICHMOND HILL,225 EAST BEAVER CREEK RD,"4TH FL, BUILDING DEPT",RICHMOND HILL,ON,L4B 3P4,61000192,GTA East,93000022,93000672,NEWBERRK,KEN NEWBERRY,,0,0,0
61598499,FODC635,77100317,55228,618711,ICC IMAGINE COMMUNS. CDA. LTD.,41000494,HARRIS CANADA INC,25 DYAS ROAD,,TORONTO,ON,M3B 1V7,61000192,GTA East,93000025,93000373,THERIAULTK,KEVIN THERIAULT,,0,0,0
61681396,MX3501N,7508154X,44793,610417,MC MASTER UNIVERSITY,41000509,MC MASTER UNIVERSITY,"1280 MAIN ST. WEST, 6TH FLOOR - ROOM 629",TOGO SALMON HALL,HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62247039,MX5500N,7500156Y,41984,607344,MOHAWK COLLEGE,41008537,MOHAWK COLLEGE,"135 FENNELL AVE W., ROOM A226",A226,HAMILTON,ON,L9C 1E9,61000193,GTA West,93000038,93000035,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62267988,MX2300N,85067672,38478,609099,APEX RESULTS REALTY INC.,41008538,APEX RESULTS REALTY INC.,609 UPPER WELLINGTON ST.,,HAMILTON,ON,L9A 3P8,61000193,GTA West,93000037,93000038,GOWERM,MICHAEL GOWER,,0,0,0
62477307,MX2300N,85067882,71557,634575,TEAM TUBE (LAVAL),41008550,TEAM TUBE (LAVAL),1970 LE CHATELIER,,LAVAL,QC,H7L 5B4,61000174,SD Montreal,93000050,93000047,ACQUARIOS,SALVATORE ACQUARIO,,0,0,0
62556423,MXM450N,85051052,73106,634232,CORBEIL ELECTRIQUE INC.,41008551,CORBEIL ELECTRIQUE INC.,6783 LEGER,,MONTREAL,QC,H1G 6H8,61000174,SD Montreal,93000050,93000051,ACQUARIOS,SALVATORE ACQUARIO,,0,0,0
62783210,MX2300N,85077073,41956,610417,MC MASTER UNIVERSITY,41008554,MC MASTER UNIVERSITY,"1280 MAIN ST. WEST , 1ST FLOOR 1U29","HEALTH SCIENCE CENTRE, ANIMAL QUARTERS",HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62783211,MX2300N,85076603,41955,610417,MC MASTER UNIVERSITY,41008561,MC MASTER UNIVERSITY,1280 MAIN ST. WEST,KTH 129,HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62783213,MX3501N,85079831,41951,610417,MC MASTER UNIVERSITY,41008562,MC MASTER UNIVERSITY,1280 MAIN ST. WEST,"SCHOOL OF BUSINESS bldg DSB,  Room A210",HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62783214,MX3501N,85080161,41954,610417,MC MASTER UNIVERSITY,41008570,MC MASTER UNIVERSITY,1280 MAIN ST. WEST,"HSC, 3A PEDIATRICS",HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62783216,MX3501N,85079651,41953,607344,MOHAWK COLLEGE,41008568,MOHAWK COLLEGE,135 FENNELL AVE. WEST,RM. A124,HAMILTON,ON,L9C 1E9,61000193,GTA West,93000038,93000035,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62783217,MX4501N,85058504,41278,610417,MC MASTER UNIVERSITY,41008571,MC MASTER UNIVERSITY,"1280 MAIN ST. WEST,2ND FLOOR",HSC 3N45A,HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62783346,MX4501N,85058954,41282,610417,MC MASTER UNIVERSITY,41008565,MC MASTER UNIVERSITY,1280 MAIN ST. WEST,COMMONS BLDG ROOM 129,HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62783347,MX4501N,85058934,41281,610417,MC MASTER UNIVERSITY,41008564,MC MASTER UNIVERSITY,1280 MAIN ST. WEST,"HEALTH SCEINCE CENTRE, BEHIND NURSING DE",HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62783348,MX4501N,85057894,52545,607344,MOHAWK COLLEGE,41008569,MOHAWK COLLEGE/FENNELL CAMPUS,135 FENNELL AVE. W.,STORAGE,HAMILTON,ON,L9C 1E9,61000193,GTA West,93000038,93000035,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62783351,MX4501N,85073832,41950,610417,MC MASTER UNIVERSITY,41008567,MC MASTER UNIVERSITY,"1280 MAIN ST. WEST,HSC - 3x32",HSC 2C,HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
62798979,MX5500N,85001775,41982,610417,MC MASTER UNIVERSITY,41008566,MC MASTER UNIVERSITY,1280 MAIN ST. WEST,Kenneth Taylor Hall RM 426,HAMILTON,ON,L8S 4M1,61000193,GTA West,93000035,93000038,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
63269483,MX3501N,85110186,43964,607344,MOHAWK COLLEGE,41000586,MOHAWK COLLEGE,135 FENNELL AVE W.,ADMISSIONS OFF. C202,HAMILTON,ON,L9C 1E9,61000193,GTA West,93000038,93000035,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
63269484,MX3501N,85110506,43966,607344,MOHAWK COLLEGE,41000583,MOHAWK COLLEGE,"135 FENNELL AVE W.,",Residence Building - front lobby,HAMILTON,ON,L9C 1E9,61000193,GTA West,93000038,93000035,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
63269487,MX3501N,85110496,43972,607344,MOHAWK COLLEGE,41000570,MOHAWK COLLEGE,135 FENNELL AVE W,MOTIVE POWER B106,HAMILTON,ON,L9C 1E9,61000193,GTA West,93000038,93000035,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
63269489,MX2700N,85078283,43607,607344,MOHAWK COLLEGE,41000587,MOHAWK COLLEGE,135 FENNELL AVE W,THE SQUARE ROOM C102,HAMILTON,ON,L9C 1E9,61000193,GTA West,93000038,93000035,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
63269496,MX3501N,85052266,43961,607344,MOHAWK COLLEGE,41000584,MOHAWK COLLEGE,"135 FENNELL AVE W, I205",,HAMILTON,ON,L8N 3T2,61000193,GTA West,93000038,93000035,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
